modality,sample_id,participant_id,true_label_id,true_label,image_pred_id_static,image_pred_static,static_correct,reenactment_id,perspective,image_pred_id_dynamic,image_pred_dynamic,dynamic_correct,transition,fea_pred_id_static,fea_pred_static,fea_pred_id_dynamic,fea_pred_dynamic,multimodal_pred_id_static,multimodal_pred_static,multimodal_pred_id_dynamic,multimodal_pred_dynamic
Image,1700567942412-2-8-3-20-2-1,8,2,Fear,2.0,Fear,True,1700567942412-2-8-3-20-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700568075798-2-8-4-0-1-0,8,1,Disgust,1.0,Disgust,True,1700568075798-2-8-4-0-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568075798-2-8-4-0-1-1,8,1,Disgust,1.0,Disgust,True,1700568075798-2-8-4-0-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568077758-2-8-4-1-5-0,8,5,Sadness,5.0,Sadness,True,1700568077758-2-8-4-1-5,Central,5.0,Sadness,True,both_correct,,,,,,,,
Image,1700568077758-2-8-4-1-5-1,8,5,Sadness,1.0,Disgust,False,1700568077758-2-8-4-1-5,Side,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700568081350-2-8-4-3-6-0,8,6,Surprise,6.0,Surprise,True,1700568081350-2-8-4-3-6,Central,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700568081350-2-8-4-3-6-1,8,6,Surprise,0.0,Anger,False,1700568081350-2-8-4-3-6,Side,6.0,Surprise,True,dynamic_only_correct,,,,,,,,
Image,1700568082939-2-8-4-4-4-0,8,4,Neutral,5.0,Sadness,False,1700568082939-2-8-4-4-4,Central,5.0,Sadness,False,both_wrong,,,,,,,,
Image,1700568082939-2-8-4-4-4-1,8,4,Neutral,4.0,Neutral,True,1700568082939-2-8-4-4-4,Side,0.0,Anger,False,static_only_correct,,,,,,,,
Image,1700568086128-2-8-4-6-3-0,8,3,Happiness,3.0,Happiness,True,1700568086128-2-8-4-6-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700568086128-2-8-4-6-3-1,8,3,Happiness,1.0,Disgust,False,1700568086128-2-8-4-6-3,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568088202-2-8-4-7-0-0,8,0,Anger,1.0,Disgust,False,1700568088202-2-8-4-7-0,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568088202-2-8-4-7-0-1,8,0,Anger,1.0,Disgust,False,1700568088202-2-8-4-7-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568090919-2-8-4-9-2-0,8,2,Fear,2.0,Fear,True,1700568090919-2-8-4-9-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700568090919-2-8-4-9-2-1,8,2,Fear,4.0,Neutral,False,1700568090919-2-8-4-9-2,Side,2.0,Fear,True,dynamic_only_correct,,,,,,,,
Image,1700568092978-2-8-4-10-0-0,8,0,Anger,1.0,Disgust,False,1700568092978-2-8-4-10-0,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568092978-2-8-4-10-0-1,8,0,Anger,1.0,Disgust,False,1700568092978-2-8-4-10-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568095008-2-8-4-11-3-0,8,3,Happiness,3.0,Happiness,True,1700568095008-2-8-4-11-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700568095008-2-8-4-11-3-1,8,3,Happiness,3.0,Happiness,True,1700568095008-2-8-4-11-3,Side,0.0,Anger,False,static_only_correct,,,,,,,,
Image,1700568096451-2-8-4-12-1-0,8,1,Disgust,1.0,Disgust,True,1700568096451-2-8-4-12-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568096451-2-8-4-12-1-1,8,1,Disgust,1.0,Disgust,True,1700568096451-2-8-4-12-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568100175-2-8-4-14-0-0,8,0,Anger,3.0,Happiness,False,1700568100175-2-8-4-14-0,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568100175-2-8-4-14-0-1,8,0,Anger,1.0,Disgust,False,1700568100175-2-8-4-14-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568102387-2-8-4-15-1-0,8,1,Disgust,1.0,Disgust,True,1700568102387-2-8-4-15-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568102387-2-8-4-15-1-1,8,1,Disgust,1.0,Disgust,True,1700568102387-2-8-4-15-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568103657-2-8-4-16-2-0,8,2,Fear,2.0,Fear,True,1700568103657-2-8-4-16-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700568103657-2-8-4-16-2-1,8,2,Fear,5.0,Sadness,False,1700568103657-2-8-4-16-2,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568107499-2-8-4-18-4-0,8,4,Neutral,0.0,Anger,False,1700568107499-2-8-4-18-4,Central,5.0,Sadness,False,both_wrong,,,,,,,,
Image,1700568107499-2-8-4-18-4-1,8,4,Neutral,4.0,Neutral,True,1700568107499-2-8-4-18-4,Side,0.0,Anger,False,static_only_correct,,,,,,,,
Image,1700568112955-2-8-4-21-6-0,8,6,Surprise,6.0,Surprise,True,1700568112955-2-8-4-21-6,Central,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700568112955-2-8-4-21-6-1,8,6,Surprise,6.0,Surprise,True,1700568112955-2-8-4-21-6,Side,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700568114265-2-8-4-22-0-0,8,0,Anger,1.0,Disgust,False,1700568114265-2-8-4-22-0,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568114265-2-8-4-22-0-1,8,0,Anger,1.0,Disgust,False,1700568114265-2-8-4-22-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700568116382-2-8-4-23-2-0,8,2,Fear,2.0,Fear,True,1700568116382-2-8-4-23-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700568116382-2-8-4-23-2-1,8,2,Fear,2.0,Fear,True,1700568116382-2-8-4-23-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700568118260-2-8-4-24-3-0,8,3,Happiness,0.0,Anger,False,1700568118260-2-8-4-24-3,Central,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700568118260-2-8-4-24-3-1,8,3,Happiness,4.0,Neutral,False,1700568118260-2-8-4-24-3,Side,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700568119916-2-8-4-25-2-0,8,2,Fear,2.0,Fear,True,1700568119916-2-8-4-25-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700568119916-2-8-4-25-2-1,8,2,Fear,5.0,Sadness,False,1700568119916-2-8-4-25-2,Side,2.0,Fear,True,dynamic_only_correct,,,,,,,,
Image,1700568121727-2-8-4-26-1-0,8,1,Disgust,1.0,Disgust,True,1700568121727-2-8-4-26-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700568121727-2-8-4-26-1-1,8,1,Disgust,1.0,Disgust,True,1700568121727-2-8-4-26-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700577641790-2-10-1-1-5-0,10,5,Sadness,0.0,Anger,False,1700577641790-2-10-1-1-5,Central,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700577641790-2-10-1-1-5-1,10,5,Sadness,0.0,Anger,False,1700577641790-2-10-1-1-5,Side,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700577644246-2-10-1-2-3-0,10,3,Happiness,3.0,Happiness,True,1700577644246-2-10-1-2-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577644246-2-10-1-2-3-1,10,3,Happiness,3.0,Happiness,True,1700577644246-2-10-1-2-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577653948-2-10-1-6-3-0,10,3,Happiness,3.0,Happiness,True,1700577653948-2-10-1-6-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577653948-2-10-1-6-3-1,10,3,Happiness,3.0,Happiness,True,1700577653948-2-10-1-6-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577659103-2-10-1-8-3-0,10,3,Happiness,3.0,Happiness,True,1700577659103-2-10-1-8-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577659103-2-10-1-8-3-1,10,3,Happiness,3.0,Happiness,True,1700577659103-2-10-1-8-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577731858-2-10-2-0-4-0,10,4,Neutral,3.0,Happiness,False,1700577731858-2-10-2-0-4,Central,4.0,Neutral,True,dynamic_only_correct,,,,,,,,
Image,1700577731858-2-10-2-0-4-1,10,4,Neutral,0.0,Anger,False,1700577731858-2-10-2-0-4,Side,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700577733309-2-10-2-1-1-0,10,1,Disgust,1.0,Disgust,True,1700577733309-2-10-2-1-1,Central,4.0,Neutral,False,static_only_correct,,,,,,,,
Image,1700577733309-2-10-2-1-1-1,10,1,Disgust,1.0,Disgust,True,1700577733309-2-10-2-1-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700577738960-2-10-2-3-2-0,10,2,Fear,2.0,Fear,True,1700577738960-2-10-2-3-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700577738960-2-10-2-3-2-1,10,2,Fear,1.0,Disgust,False,1700577738960-2-10-2-3-2,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700577740656-2-10-2-4-1-0,10,1,Disgust,1.0,Disgust,True,1700577740656-2-10-2-4-1,Central,0.0,Anger,False,static_only_correct,,,,,,,,
Image,1700577740656-2-10-2-4-1-1,10,1,Disgust,0.0,Anger,False,1700577740656-2-10-2-4-1,Side,1.0,Disgust,True,dynamic_only_correct,,,,,,,,
Image,1700577744274-2-10-2-5-1-0,10,1,Disgust,1.0,Disgust,True,1700577744274-2-10-2-5-1,Central,2.0,Fear,False,static_only_correct,,,,,,,,
Image,1700577744274-2-10-2-5-1-1,10,1,Disgust,1.0,Disgust,True,1700577744274-2-10-2-5-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700577751365-2-10-2-8-6-0,10,6,Surprise,6.0,Surprise,True,1700577751365-2-10-2-8-6,Central,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700577751365-2-10-2-8-6-1,10,6,Surprise,1.0,Disgust,False,1700577751365-2-10-2-8-6,Side,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700577753271-2-10-2-9-6-0,10,6,Surprise,2.0,Fear,False,1700577753271-2-10-2-9-6,Central,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700577753271-2-10-2-9-6-1,10,6,Surprise,2.0,Fear,False,1700577753271-2-10-2-9-6,Side,6.0,Surprise,True,dynamic_only_correct,,,,,,,,
Image,1700577756759-2-10-2-10-2-0,10,2,Fear,1.0,Disgust,False,1700577756759-2-10-2-10-2,Central,2.0,Fear,True,dynamic_only_correct,,,,,,,,
Image,1700577756759-2-10-2-10-2-1,10,2,Fear,3.0,Happiness,False,1700577756759-2-10-2-10-2,Side,2.0,Fear,True,dynamic_only_correct,,,,,,,,
Image,1700577759366-2-10-2-11-4-0,10,4,Neutral,4.0,Neutral,True,1700577759366-2-10-2-11-4,Central,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700577759366-2-10-2-11-4-1,10,4,Neutral,0.0,Anger,False,1700577759366-2-10-2-11-4,Side,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700577839039-2-10-3-0-4-0,10,4,Neutral,1.0,Disgust,False,1700577839039-2-10-3-0-4,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700577839039-2-10-3-0-4-1,10,4,Neutral,3.0,Happiness,False,1700577839039-2-10-3-0-4,Side,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700577841033-2-10-3-1-1-0,10,1,Disgust,1.0,Disgust,True,1700577841033-2-10-3-1-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700577841033-2-10-3-1-1-1,10,1,Disgust,3.0,Happiness,False,1700577841033-2-10-3-1-1,Side,1.0,Disgust,True,dynamic_only_correct,,,,,,,,
Image,1700577843732-2-10-3-2-0-0,10,0,Anger,1.0,Disgust,False,1700577843732-2-10-3-2-0,Central,0.0,Anger,True,dynamic_only_correct,,,,,,,,
Image,1700577843732-2-10-3-2-0-1,10,0,Anger,0.0,Anger,True,1700577843732-2-10-3-2-0,Side,0.0,Anger,True,both_correct,,,,,,,,
Image,1700577847201-2-10-3-4-3-0,10,3,Happiness,3.0,Happiness,True,1700577847201-2-10-3-4-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577847201-2-10-3-4-3-1,10,3,Happiness,3.0,Happiness,True,1700577847201-2-10-3-4-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700577849695-2-10-3-5-2-0,10,2,Fear,3.0,Happiness,False,1700577849695-2-10-3-5-2,Central,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700577849695-2-10-3-5-2-1,10,2,Fear,2.0,Fear,True,1700577849695-2-10-3-5-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700577851526-2-10-3-6-5-0,10,5,Sadness,0.0,Anger,False,1700577851526-2-10-3-6-5,Central,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700577851526-2-10-3-6-5-1,10,5,Sadness,0.0,Anger,False,1700577851526-2-10-3-6-5,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700577854173-2-10-3-7-5-0,10,5,Sadness,0.0,Anger,False,1700577854173-2-10-3-7-5,Central,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700577854173-2-10-3-7-5-1,10,5,Sadness,0.0,Anger,False,1700577854173-2-10-3-7-5,Side,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700577855799-2-10-3-8-0-0,10,0,Anger,1.0,Disgust,False,1700577855799-2-10-3-8-0,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700577855799-2-10-3-8-0-1,10,0,Anger,1.0,Disgust,False,1700577855799-2-10-3-8-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700577857687-2-10-3-9-1-0,10,1,Disgust,1.0,Disgust,True,1700577857687-2-10-3-9-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700577857687-2-10-3-9-1-1,10,1,Disgust,3.0,Happiness,False,1700577857687-2-10-3-9-1,Side,1.0,Disgust,True,dynamic_only_correct,,,,,,,,
Image,1700577863441-2-10-3-12-4-0,10,4,Neutral,4.0,Neutral,True,1700577863441-2-10-3-12-4,Central,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700577863441-2-10-3-12-4-1,10,4,Neutral,3.0,Happiness,False,1700577863441-2-10-3-12-4,Side,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700577867123-2-10-3-14-4-0,10,4,Neutral,1.0,Disgust,False,1700577867123-2-10-3-14-4,Central,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700577867123-2-10-3-14-4-1,10,4,Neutral,0.0,Anger,False,1700577867123-2-10-3-14-4,Side,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700577870256-2-10-3-15-5-0,10,5,Sadness,0.0,Anger,False,1700577870256-2-10-3-15-5,Central,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700577870256-2-10-3-15-5-1,10,5,Sadness,0.0,Anger,False,1700577870256-2-10-3-15-5,Side,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700577877659-2-10-3-19-6-0,10,6,Surprise,6.0,Surprise,True,1700577877659-2-10-3-19-6,Central,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700577877659-2-10-3-19-6-1,10,6,Surprise,6.0,Surprise,True,1700577877659-2-10-3-19-6,Side,2.0,Fear,False,static_only_correct,,,,,,,,
Image,1700577880261-2-10-3-20-2-0,10,2,Fear,2.0,Fear,True,1700577880261-2-10-3-20-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700577880261-2-10-3-20-2-1,10,2,Fear,1.0,Disgust,False,1700577880261-2-10-3-20-2,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700578007024-2-10-4-0-1-0,10,1,Disgust,3.0,Happiness,False,1700578007024-2-10-4-0-1,Central,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700578007024-2-10-4-0-1-1,10,1,Disgust,3.0,Happiness,False,1700578007024-2-10-4-0-1,Side,3.0,Happiness,False,both_wrong,,,,,,,,
Image,1700578011711-2-10-4-3-6-0,10,6,Surprise,2.0,Fear,False,1700578011711-2-10-4-3-6,Central,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700578011711-2-10-4-3-6-1,10,6,Surprise,2.0,Fear,False,1700578011711-2-10-4-3-6,Side,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700578014206-2-10-4-4-4-0,10,4,Neutral,4.0,Neutral,True,1700578014206-2-10-4-4-4,Central,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700578014206-2-10-4-4-4-1,10,4,Neutral,5.0,Sadness,False,1700578014206-2-10-4-4-4,Side,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700578015880-2-10-4-5-4-0,10,4,Neutral,3.0,Happiness,False,1700578015880-2-10-4-5-4,Central,4.0,Neutral,True,dynamic_only_correct,,,,,,,,
Image,1700578015880-2-10-4-5-4-1,10,4,Neutral,5.0,Sadness,False,1700578015880-2-10-4-5-4,Side,4.0,Neutral,True,dynamic_only_correct,,,,,,,,
Image,1700578017539-2-10-4-6-3-0,10,3,Happiness,3.0,Happiness,True,1700578017539-2-10-4-6-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700578017539-2-10-4-6-3-1,10,3,Happiness,3.0,Happiness,True,1700578017539-2-10-4-6-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700578020748-2-10-4-8-5-0,10,5,Sadness,5.0,Sadness,True,1700578020748-2-10-4-8-5,Central,5.0,Sadness,True,both_correct,,,,,,,,
Image,1700578020748-2-10-4-8-5-1,10,5,Sadness,5.0,Sadness,True,1700578020748-2-10-4-8-5,Side,5.0,Sadness,True,both_correct,,,,,,,,
Image,1700578022517-2-10-4-9-2-0,10,2,Fear,2.0,Fear,True,1700578022517-2-10-4-9-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578022517-2-10-4-9-2-1,10,2,Fear,2.0,Fear,True,1700578022517-2-10-4-9-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578026276-2-10-4-11-3-0,10,3,Happiness,3.0,Happiness,True,1700578026276-2-10-4-11-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700578026276-2-10-4-11-3-1,10,3,Happiness,3.0,Happiness,True,1700578026276-2-10-4-11-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700578027679-2-10-4-12-1-0,10,1,Disgust,1.0,Disgust,True,1700578027679-2-10-4-12-1,Central,3.0,Happiness,False,static_only_correct,,,,,,,,
Image,1700578027679-2-10-4-12-1-1,10,1,Disgust,3.0,Happiness,False,1700578027679-2-10-4-12-1,Side,1.0,Disgust,True,dynamic_only_correct,,,,,,,,
Image,1700578029507-2-10-4-13-3-0,10,3,Happiness,3.0,Happiness,True,1700578029507-2-10-4-13-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700578029507-2-10-4-13-3-1,10,3,Happiness,3.0,Happiness,True,1700578029507-2-10-4-13-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700578035450-2-10-4-16-2-0,10,2,Fear,2.0,Fear,True,1700578035450-2-10-4-16-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578035450-2-10-4-16-2-1,10,2,Fear,2.0,Fear,True,1700578035450-2-10-4-16-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578036809-2-10-4-17-5-0,10,5,Sadness,0.0,Anger,False,1700578036809-2-10-4-17-5,Central,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700578036809-2-10-4-17-5-1,10,5,Sadness,5.0,Sadness,True,1700578036809-2-10-4-17-5,Side,5.0,Sadness,True,both_correct,,,,,,,,
Image,1700578042343-2-10-4-20-5-0,10,5,Sadness,0.0,Anger,False,1700578042343-2-10-4-20-5,Central,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700578042343-2-10-4-20-5-1,10,5,Sadness,0.0,Anger,False,1700578042343-2-10-4-20-5,Side,5.0,Sadness,True,dynamic_only_correct,,,,,,,,
Image,1700578043747-2-10-4-21-6-0,10,6,Surprise,2.0,Fear,False,1700578043747-2-10-4-21-6,Central,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700578043747-2-10-4-21-6-1,10,6,Surprise,2.0,Fear,False,1700578043747-2-10-4-21-6,Side,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700578045766-2-10-4-22-0-0,10,0,Anger,2.0,Fear,False,1700578045766-2-10-4-22-0,Central,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700578045766-2-10-4-22-0-1,10,0,Anger,3.0,Happiness,False,1700578045766-2-10-4-22-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700578047686-2-10-4-23-2-0,10,2,Fear,2.0,Fear,True,1700578047686-2-10-4-23-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578047686-2-10-4-23-2-1,10,2,Fear,2.0,Fear,True,1700578047686-2-10-4-23-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578050680-2-10-4-25-2-0,10,2,Fear,2.0,Fear,True,1700578050680-2-10-4-25-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578050680-2-10-4-25-2-1,10,2,Fear,2.0,Fear,True,1700578050680-2-10-4-25-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700578052853-2-10-4-26-1-0,10,1,Disgust,1.0,Disgust,True,1700578052853-2-10-4-26-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700578052853-2-10-4-26-1-1,10,1,Disgust,1.0,Disgust,True,1700578052853-2-10-4-26-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700578053937-2-10-4-27-6-0,10,6,Surprise,2.0,Fear,False,1700578053937-2-10-4-27-6,Central,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700578053937-2-10-4-27-6-1,10,6,Surprise,2.0,Fear,False,1700578053937-2-10-4-27-6,Side,2.0,Fear,False,both_wrong,,,,,,,,
Image,1700583797412-2-13-1-0-0-0,13,0,Anger,0.0,Anger,True,1700583797412-2-13-1-0-0,Central,0.0,Anger,True,both_correct,,,,,,,,
Image,1700583797412-2-13-1-0-0-1,13,0,Anger,3.0,Happiness,False,1700583797412-2-13-1-0-0,Side,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700583805997-2-13-1-3-0-0,13,0,Anger,1.0,Disgust,False,1700583805997-2-13-1-3-0,Central,1.0,Disgust,False,both_wrong,,,,,,,,
Image,1700583805997-2-13-1-3-0-1,13,0,Anger,0.0,Anger,True,1700583805997-2-13-1-3-0,Side,1.0,Disgust,False,static_only_correct,,,,,,,,
Image,1700583807891-2-13-1-4-0-0,13,0,Anger,0.0,Anger,True,1700583807891-2-13-1-4-0,Central,0.0,Anger,True,both_correct,,,,,,,,
Image,1700583807891-2-13-1-4-0-1,13,0,Anger,0.0,Anger,True,1700583807891-2-13-1-4-0,Side,0.0,Anger,True,both_correct,,,,,,,,
Image,1700583813812-2-13-1-6-3-0,13,3,Happiness,3.0,Happiness,True,1700583813812-2-13-1-6-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700583813812-2-13-1-6-3-1,13,3,Happiness,3.0,Happiness,True,1700583813812-2-13-1-6-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700583815717-2-13-1-7-5-0,13,5,Sadness,0.0,Anger,False,1700583815717-2-13-1-7-5,Central,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700583815717-2-13-1-7-5-1,13,5,Sadness,0.0,Anger,False,1700583815717-2-13-1-7-5,Side,0.0,Anger,False,both_wrong,,,,,,,,
Image,1700583883653-2-13-2-0-4-0,13,4,Neutral,4.0,Neutral,True,1700583883653-2-13-2-0-4,Central,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700583883653-2-13-2-0-4-1,13,4,Neutral,4.0,Neutral,True,1700583883653-2-13-2-0-4,Side,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700583887578-2-13-2-2-6-0,13,6,Surprise,6.0,Surprise,True,1700583887578-2-13-2-2-6,Central,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700583887578-2-13-2-2-6-1,13,6,Surprise,6.0,Surprise,True,1700583887578-2-13-2-2-6,Side,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700583891213-2-13-2-3-2-0,13,2,Fear,2.0,Fear,True,1700583891213-2-13-2-3-2,Central,4.0,Neutral,False,static_only_correct,,,,,,,,
Image,1700583891213-2-13-2-3-2-1,13,2,Fear,2.0,Fear,True,1700583891213-2-13-2-3-2,Side,2.0,Fear,True,both_correct,,,,,,,,
Image,1700583893370-2-13-2-4-1-0,13,1,Disgust,1.0,Disgust,True,1700583893370-2-13-2-4-1,Central,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700583893370-2-13-2-4-1-1,13,1,Disgust,1.0,Disgust,True,1700583893370-2-13-2-4-1,Side,1.0,Disgust,True,both_correct,,,,,,,,
Image,1700583897868-2-13-2-6-2-0,13,2,Fear,2.0,Fear,True,1700583897868-2-13-2-6-2,Central,2.0,Fear,True,both_correct,,,,,,,,
Image,1700583897868-2-13-2-6-2-1,13,2,Fear,3.0,Happiness,False,1700583897868-2-13-2-6-2,Side,2.0,Fear,True,dynamic_only_correct,,,,,,,,
Image,1700583903979-2-13-2-8-6-0,13,6,Surprise,6.0,Surprise,True,1700583903979-2-13-2-8-6,Central,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700583903979-2-13-2-8-6-1,13,6,Surprise,6.0,Surprise,True,1700583903979-2-13-2-8-6,Side,6.0,Surprise,True,both_correct,,,,,,,,
Image,1700583910942-2-13-2-11-4-0,13,4,Neutral,4.0,Neutral,True,1700583910942-2-13-2-11-4,Central,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700583910942-2-13-2-11-4-1,13,4,Neutral,4.0,Neutral,True,1700583910942-2-13-2-11-4,Side,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700583999169-2-13-3-0-4-0,13,4,Neutral,4.0,Neutral,True,1700583999169-2-13-3-0-4,Central,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700583999169-2-13-3-0-4-1,13,4,Neutral,4.0,Neutral,True,1700583999169-2-13-3-0-4,Side,4.0,Neutral,True,both_correct,,,,,,,,
Image,1700584001197-2-13-3-1-1-0,13,1,Disgust,1.0,Disgust,True,1700584001197-2-13-3-1-1,Central,0.0,Anger,False,static_only_correct,,,,,,,,
Image,1700584001197-2-13-3-1-1-1,13,1,Disgust,1.0,Disgust,True,1700584001197-2-13-3-1-1,Side,0.0,Anger,False,static_only_correct,,,,,,,,
Image,1700584007863-2-13-3-4-3-0,13,3,Happiness,3.0,Happiness,True,1700584007863-2-13-3-4-3,Central,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700584007863-2-13-3-4-3-1,13,3,Happiness,3.0,Happiness,True,1700584007863-2-13-3-4-3,Side,3.0,Happiness,True,both_correct,,,,,,,,
Image,1700584009992-2-13-3-5-2-0,13,2,Fear,2.0,Fear,True,1700584009992-2-13-3-5-2,Central,2.0,Fear,True,both_correct,,,,,,,,
