sequence_summary,representation,weighting,true_label,group_id,value,group_label
mean,raw,participant_balanced,Happiness,AU16,0.13250091414408482,AU16 Lower Lip Depressor
mean,raw,participant_balanced,Neutral,AU16,0.0036682739297979852,AU16 Lower Lip Depressor
mean,raw,participant_balanced,Sadness,AU16,0.010203509863275145,AU16 Lower Lip Depressor
mean,raw,participant_balanced,Surprise,AU16,0.012422237110639504,AU16 Lower Lip Depressor
mean,raw,participant_balanced,Anger,AU17,0.2479550394985283,AU17 Chin Raiser
mean,raw,participant_balanced,Disgust,AU17,0.2258504832446756,AU17 Chin Raiser
mean,raw,participant_balanced,Fear,AU17,0.03789404167565558,AU17 Chin Raiser
mean,raw,participant_balanced,Happiness,AU17,0.06523073758540641,AU17 Chin Raiser
mean,raw,participant_balanced,Neutral,AU17,0.00784915611199656,AU17 Chin Raiser
mean,raw,participant_balanced,Sadness,AU17,0.32562145544610005,AU17 Chin Raiser
mean,raw,participant_balanced,Surprise,AU17,0.03120401489332107,AU17 Chin Raiser
mean,raw,participant_balanced,Anger,AU18,0.09384967936060487,AU18 Lip Puckerer
mean,raw,participant_balanced,Disgust,AU18,0.0767507836483865,AU18 Lip Puckerer
mean,raw,participant_balanced,Fear,AU18,0.008419605729252615,AU18 Lip Puckerer
mean,raw,participant_balanced,Happiness,AU18,0.004084270651645642,AU18 Lip Puckerer
mean,raw,participant_balanced,Neutral,AU18,0.0009403583276860073,AU18 Lip Puckerer
mean,raw,participant_balanced,Sadness,AU18,0.0584522457173455,AU18 Lip Puckerer
mean,raw,participant_balanced,Surprise,AU18,0.10539186344879162,AU18 Lip Puckerer
mean,raw,participant_balanced,Anger,AU20,0.021424793595801142,AU20 Lip Stretcher
mean,raw,participant_balanced,Disgust,AU20,0.056069363949578094,AU20 Lip Stretcher
mean,raw,participant_balanced,Fear,AU20,0.05189320105850354,AU20 Lip Stretcher
mean,raw,participant_balanced,Happiness,AU20,0.07355700134904106,AU20 Lip Stretcher
mean,raw,participant_balanced,Neutral,AU20,0.003240296708833007,AU20 Lip Stretcher
mean,raw,participant_balanced,Sadness,AU20,0.05413175185354541,AU20 Lip Stretcher
mean,raw,participant_balanced,Surprise,AU20,0.007590212345059654,AU20 Lip Stretcher
mean,raw,participant_balanced,Anger,AU22,0.007195972040755957,AU22 Lip Funneler
mean,raw,participant_balanced,Disgust,AU22,0.003238655850016655,AU22 Lip Funneler
mean,raw,participant_balanced,Fear,AU22,0.0017797079271757725,AU22 Lip Funneler
mean,raw,participant_balanced,Happiness,AU22,0.0006850035924789604,AU22 Lip Funneler
mean,raw,participant_balanced,Neutral,AU22,0.00038579787749220174,AU22 Lip Funneler
mean,raw,participant_balanced,Sadness,AU22,0.03915799718197837,AU22 Lip Funneler
mean,raw,participant_balanced,Surprise,AU22,0.02870121175956961,AU22 Lip Funneler
mean,raw,participant_balanced,Anger,AU23,0.055404162168033025,AU23 Lip Tightener
mean,raw,participant_balanced,Disgust,AU23,0.01954588251163025,AU23 Lip Tightener
mean,raw,participant_balanced,Fear,AU23,0.0029553832802991873,AU23 Lip Tightener
mean,raw,participant_balanced,Happiness,AU23,0.0009767405322703235,AU23 Lip Tightener
mean,raw,participant_balanced,Neutral,AU23,0.00048410565635742677,AU23 Lip Tightener
mean,raw,participant_balanced,Sadness,AU23,0.058077122092103486,AU23 Lip Tightener
mean,raw,participant_balanced,Surprise,AU23,0.04482896038042551,AU23 Lip Tightener
mean,raw,participant_balanced,Anger,AU24,0.011755012949841978,AU24 Lip Pressor
mean,raw,participant_balanced,Disgust,AU24,0.02416471827445853,AU24 Lip Pressor
mean,raw,participant_balanced,Fear,AU24,0.0008298617160362171,AU24 Lip Pressor
mean,raw,participant_balanced,Happiness,AU24,0.0006345635539129816,AU24 Lip Pressor
mean,raw,participant_balanced,Neutral,AU24,2.2254138712464374e-05,AU24 Lip Pressor
mean,raw,participant_balanced,Sadness,AU24,0.011326912638650122,AU24 Lip Pressor
mean,raw,participant_balanced,Surprise,AU24,0.0012699620174420475,AU24 Lip Pressor
mean,raw,participant_balanced,Anger,AU26,0.03455470382837111,AU26 Jaw Drop
mean,raw,participant_balanced,Disgust,AU26,0.0807016154000237,AU26 Jaw Drop
mean,raw,participant_balanced,Fear,AU26,0.16789529847448956,AU26 Jaw Drop
mean,raw,participant_balanced,Happiness,AU26,0.08440170597890115,AU26 Jaw Drop
mean,raw,participant_balanced,Neutral,AU26,0.01473328786889053,AU26 Jaw Drop
mean,raw,participant_balanced,Sadness,AU26,0.03373230221579425,AU26 Jaw Drop
mean,raw,participant_balanced,Surprise,AU26,0.3199201380001418,AU26 Jaw Drop
mean,raw,participant_balanced,Anger,AU28,0.09702299910308443,AU28 Lip Suck
mean,raw,participant_balanced,Disgust,AU28,0.08759319554022199,AU28 Lip Suck
mean,raw,participant_balanced,Fear,AU28,0.026288438037291844,AU28 Lip Suck
mean,raw,participant_balanced,Happiness,AU28,0.1372580205046556,AU28 Lip Suck
mean,raw,participant_balanced,Neutral,AU28,0.01652622036409322,AU28 Lip Suck
mean,raw,participant_balanced,Sadness,AU28,0.03128597610221154,AU28 Lip Suck
mean,raw,participant_balanced,Surprise,AU28,0.014715052499995262,AU28 Lip Suck
mean,raw,participant_balanced,Anger,AU43,0.07321262136567608,AU43 Eyes Closed
mean,raw,participant_balanced,Disgust,AU43,0.12476010325100055,AU43 Eyes Closed
mean,raw,participant_balanced,Fear,AU43,0.017295388890878272,AU43 Eyes Closed
mean,raw,participant_balanced,Happiness,AU43,0.02488578332687667,AU43 Eyes Closed
mean,raw,participant_balanced,Neutral,AU43,0.0158966074032735,AU43 Eyes Closed
mean,raw,participant_balanced,Sadness,AU43,0.07927675965446523,AU43 Eyes Closed
mean,raw,participant_balanced,Surprise,AU43,0.021231376230101313,AU43 Eyes Closed
mean,raw,participant_balanced,Anger,AD29,0.030360009583075012,AD29 Jaw Thrust
mean,raw,participant_balanced,Disgust,AD29,0.028866564657758737,AD29 Jaw Thrust
mean,raw,participant_balanced,Fear,AD29,0.03767523441595933,AD29 Jaw Thrust
mean,raw,participant_balanced,Happiness,AD29,0.009843013204003341,AD29 Jaw Thrust
mean,raw,participant_balanced,Neutral,AD29,0.0059673610673881845,AD29 Jaw Thrust
mean,raw,participant_balanced,Sadness,AD29,0.04961322678008128,AD29 Jaw Thrust
mean,raw,participant_balanced,Surprise,AD29,0.09746576758857013,AD29 Jaw Thrust
mean,raw,participant_balanced,Anger,AD30,0.012961088868095851,AD30 Jaw Sideways
mean,raw,participant_balanced,Disgust,AD30,0.008444081954335391,AD30 Jaw Sideways
mean,raw,participant_balanced,Fear,AD30,0.0031613203322448857,AD30 Jaw Sideways
mean,raw,participant_balanced,Happiness,AD30,0.003941449761310304,AD30 Jaw Sideways
mean,raw,participant_balanced,Neutral,AD30,0.0005644423370658941,AD30 Jaw Sideways
mean,raw,participant_balanced,Sadness,AD30,0.0175221958668908,AD30 Jaw Sideways
mean,raw,participant_balanced,Surprise,AD30,0.015963719234924904,AD30 Jaw Sideways
mean,raw,participant_balanced,Anger,AD34,0.007622090043010402,AD34 Cheek Puff
mean,raw,participant_balanced,Disgust,AD34,0.003107608424398332,AD34 Cheek Puff
mean,raw,participant_balanced,Fear,AD34,0.000789158617155146,AD34 Cheek Puff
mean,raw,participant_balanced,Happiness,AD34,0.0005062325833867338,AD34 Cheek Puff
mean,raw,participant_balanced,Neutral,AD34,0.0003380178768315149,AD34 Cheek Puff
mean,raw,participant_balanced,Sadness,AD34,0.010523183761215277,AD34 Cheek Puff
mean,raw,participant_balanced,Surprise,AD34,0.004772459771189417,AD34 Cheek Puff
mean,raw,participant_balanced,Anger,AD35,1.314075416018206e-06,AD35 Cheek Suck
mean,raw,participant_balanced,Disgust,AD35,3.65115342233237e-05,AD35 Cheek Suck
mean,raw,participant_balanced,Fear,AD35,4.758208343773492e-05,AD35 Cheek Suck
mean,raw,participant_balanced,Happiness,AD35,1.3514213180135167e-06,AD35 Cheek Suck
mean,raw,participant_balanced,Neutral,AD35,3.572289047119977e-07,AD35 Cheek Suck
mean,raw,participant_balanced,Sadness,AD35,2.7052348309411873e-06,AD35 Cheek Suck
mean,raw,participant_balanced,Surprise,AD35,0.005034631438986744,AD35 Cheek Suck
mean,raw,participant_balanced,Anger,EYE61,0.09140977974412305,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Disgust,EYE61,0.08904646581496019,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Fear,EYE61,0.09671939656620855,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Happiness,EYE61,0.08950198612632457,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Neutral,EYE61,0.09701579608491272,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Sadness,EYE61,0.08692684571537815,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Surprise,EYE61,0.09112854217276217,EYE61 Eyes Turn Left
mean,raw,participant_balanced,Anger,EYE62,0.061175415699820705,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Disgust,EYE62,0.06760829686803349,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Fear,EYE62,0.06814260745614496,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Happiness,EYE62,0.07307951154764962,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Neutral,EYE62,0.06327467599257502,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Sadness,EYE62,0.06885546042633625,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Surprise,EYE62,0.07293524783127552,EYE62 Eyes Turn Right
mean,raw,participant_balanced,Anger,EYE63,0.0633590898668228,EYE63 Eyes Up
mean,raw,participant_balanced,Disgust,EYE63,0.036507765446654766,EYE63 Eyes Up
mean,raw,participant_balanced,Fear,EYE63,0.032897894017087384,EYE63 Eyes Up
mean,raw,participant_balanced,Happiness,EYE63,0.05050116615972655,EYE63 Eyes Up
mean,raw,participant_balanced,Neutral,EYE63,0.050018964233022885,EYE63 Eyes Up
mean,raw,participant_balanced,Sadness,EYE63,0.03270638754106569,EYE63 Eyes Up
mean,raw,participant_balanced,Surprise,EYE63,0.0310993590390578,EYE63 Eyes Up
mean,raw,participant_balanced,Anger,EYE64,0.07416498521670398,EYE64 Eyes Down
mean,raw,participant_balanced,Disgust,EYE64,0.08964540942162946,EYE64 Eyes Down
mean,raw,participant_balanced,Fear,EYE64,0.014758226530923865,EYE64 Eyes Down
mean,raw,participant_balanced,Happiness,EYE64,0.037092857675851416,EYE64 Eyes Down
mean,raw,participant_balanced,Neutral,EYE64,0.017496808350154602,EYE64 Eyes Down
mean,raw,participant_balanced,Sadness,EYE64,0.06001887357128682,EYE64 Eyes Down
mean,raw,participant_balanced,Surprise,EYE64,0.01834436871002377,EYE64 Eyes Down
mean,raw,participant_balanced,Anger,UNMAPPED_MouthLeft,0.009213017598238714,MouthLeft (unmapped)
mean,raw,participant_balanced,Disgust,UNMAPPED_MouthLeft,0.010478409817599309,MouthLeft (unmapped)
mean,raw,participant_balanced,Fear,UNMAPPED_MouthLeft,0.0024137445339761318,MouthLeft (unmapped)
mean,raw,participant_balanced,Happiness,UNMAPPED_MouthLeft,0.005742204151129592,MouthLeft (unmapped)
mean,raw,participant_balanced,Neutral,UNMAPPED_MouthLeft,0.0008680271875920822,MouthLeft (unmapped)
mean,raw,participant_balanced,Sadness,UNMAPPED_MouthLeft,0.0029475843392158477,MouthLeft (unmapped)
mean,raw,participant_balanced,Surprise,UNMAPPED_MouthLeft,0.0019600802693956944,MouthLeft (unmapped)
mean,raw,participant_balanced,Anger,UNMAPPED_MouthRight,0.0027783875340275394,MouthRight (unmapped)
mean,raw,participant_balanced,Disgust,UNMAPPED_MouthRight,0.002996694412366994,MouthRight (unmapped)
mean,raw,participant_balanced,Fear,UNMAPPED_MouthRight,0.000675042019922917,MouthRight (unmapped)
mean,raw,participant_balanced,Happiness,UNMAPPED_MouthRight,0.0019429827147826055,MouthRight (unmapped)
mean,raw,participant_balanced,Neutral,UNMAPPED_MouthRight,0.00015924928964050034,MouthRight (unmapped)
mean,raw,participant_balanced,Sadness,UNMAPPED_MouthRight,0.00022206502218623182,MouthRight (unmapped)
mean,raw,participant_balanced,Surprise,UNMAPPED_MouthRight,0.0019868088455028405,MouthRight (unmapped)
mean,standardized,sample_weighted,Anger,AU1,-0.1803334900641473,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Disgust,AU1,-0.16848581112210678,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Fear,AU1,0.6237270068975959,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Happiness,AU1,-0.34848217006468724,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Neutral,AU1,-0.5375056077408952,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Sadness,AU1,-0.022426404479011022,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Surprise,AU1,0.740338048024867,AU1 Inner Brow Raiser
mean,standardized,sample_weighted,Anger,AU2,-0.3925235872970967,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Disgust,AU2,-0.3055876428592287,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Fear,AU2,0.7053054672532041,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Happiness,AU2,-0.2603052838436227,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Neutral,AU2,-0.4336419883345744,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Sadness,AU2,-0.3014611966734926,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Surprise,AU2,0.9443842391929121,AU2 Outer Brow Raiser
mean,standardized,sample_weighted,Anger,AU4,1.0798165791908263,AU4 Brow Lowerer
mean,standardized,sample_weighted,Disgust,AU4,0.9905089082642184,AU4 Brow Lowerer
mean,standardized,sample_weighted,Fear,AU4,-0.27243177598894625,AU4 Brow Lowerer
mean,standardized,sample_weighted,Happiness,AU4,-0.37934530949426454,AU4 Brow Lowerer
mean,standardized,sample_weighted,Neutral,AU4,-0.48981106785875944,AU4 Brow Lowerer
mean,standardized,sample_weighted,Sadness,AU4,0.24585860596130163,AU4 Brow Lowerer
mean,standardized,sample_weighted,Surprise,AU4,-0.48037425892584645,AU4 Brow Lowerer
mean,standardized,sample_weighted,Anger,AU5,-0.041155504421294245,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Disgust,AU5,-0.24497807175180816,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Fear,AU5,0.7230292247948821,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Happiness,AU5,-0.2521151740613512,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Neutral,AU5,-0.32132840967785076,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Sadness,AU5,-0.2561552629697893,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Surprise,AU5,0.49680655160081927,AU5 Upper Lid Raiser
mean,standardized,sample_weighted,Anger,AU6,0.2485668322607252,AU6 Cheek Raiser
mean,standardized,sample_weighted,Disgust,AU6,0.5715039120548924,AU6 Cheek Raiser
mean,standardized,sample_weighted,Fear,AU6,-0.48037147890955434,AU6 Cheek Raiser
mean,standardized,sample_weighted,Happiness,AU6,1.1715803516498913,AU6 Cheek Raiser
mean,standardized,sample_weighted,Neutral,AU6,-0.5670418153888277,AU6 Cheek Raiser
mean,standardized,sample_weighted,Sadness,AU6,-0.3148225422273475,AU6 Cheek Raiser
mean,standardized,sample_weighted,Surprise,AU6,-0.5825228628255777,AU6 Cheek Raiser
mean,standardized,sample_weighted,Anger,AU7,0.8118796613044349,AU7 Lid Tightener
mean,standardized,sample_weighted,Disgust,AU7,0.8971609456395477,AU7 Lid Tightener
mean,standardized,sample_weighted,Fear,AU7,-0.36450825276623167,AU7 Lid Tightener
mean,standardized,sample_weighted,Happiness,AU7,0.323741539995086,AU7 Lid Tightener
mean,standardized,sample_weighted,Neutral,AU7,-0.574537078300643,AU7 Lid Tightener
mean,standardized,sample_weighted,Sadness,AU7,-0.18985081532360482,AU7 Lid Tightener
mean,standardized,sample_weighted,Surprise,AU7,-0.45951976700039526,AU7 Lid Tightener
mean,standardized,sample_weighted,Anger,AU8,0.036552701240214695,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Disgust,AU8,0.11548286693191696,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Fear,AU8,-0.08013650817277493,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Happiness,AU8,-0.13374973402057583,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Neutral,AU8,-0.507073927301774,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Sadness,AU8,-0.02927776793923201,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Surprise,AU8,0.6715366952855273,AU8 Lips Toward Each Other
mean,standardized,sample_weighted,Anger,AU9,0.7554668039885434,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Disgust,AU9,1.4599086276160835,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Fear,AU9,-0.3012376893405073,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Happiness,AU9,-0.37856988626016547,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Neutral,AU9,-0.4197878137812818,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Sadness,AU9,-0.12182536958534841,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Surprise,AU9,-0.3719516726352827,AU9 Nose Wrinkler
mean,standardized,sample_weighted,Anger,AU10,0.28056114166407803,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Disgust,AU10,0.8914271605258565,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Fear,AU10,-0.17380333419519067,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Happiness,AU10,0.8056318696266634,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Neutral,AU10,-0.6326854421955841,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Sadness,AU10,-0.5462844395058877,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Surprise,AU10,-0.4162810222033304,AU10 Upper Lip Raiser
mean,standardized,sample_weighted,Anger,AU12,-0.2764392644828435,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Disgust,AU12,-0.22630653780064794,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Fear,AU12,-0.34278145773039737,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Happiness,AU12,1.738113083108156,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Neutral,AU12,-0.43025642363083444,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Sadness,AU12,-0.41697820113952294,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Surprise,AU12,-0.427821737769347,AU12 Lip Corner Puller
mean,standardized,sample_weighted,Anger,AU14,-0.24975603546459021,AU14 Dimpler
mean,standardized,sample_weighted,Disgust,AU14,-0.1186603342008345,AU14 Dimpler
mean,standardized,sample_weighted,Fear,AU14,-0.11918169594483628,AU14 Dimpler
mean,standardized,sample_weighted,Happiness,AU14,1.4988664272553047,AU14 Dimpler
mean,standardized,sample_weighted,Neutral,AU14,-0.45772456970699116,AU14 Dimpler
mean,standardized,sample_weighted,Sadness,AU14,-0.47967883767325337,AU14 Dimpler
mean,standardized,sample_weighted,Surprise,AU14,-0.35666821761493606,AU14 Dimpler
mean,standardized,sample_weighted,Anger,AU15,0.04240853653101539,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Disgust,AU15,0.2956940354981885,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Fear,AU15,-0.33406604662671224,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Happiness,AU15,-0.47019142207501186,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Neutral,AU15,-0.47916902595211835,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Sadness,AU15,1.688342919760982,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Surprise,AU15,-0.41224894513776833,AU15 Lip Corner Depressor
mean,standardized,sample_weighted,Anger,AU16,-0.25672151533082904,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Disgust,AU16,0.16991983790566806,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Fear,AU16,0.26132960200906674,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Happiness,AU16,0.8118853671767214,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Neutral,AU16,-0.39937912491655697,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Sadness,AU16,-0.3277827574860463,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Surprise,AU16,-0.3186444540108185,AU16 Lower Lip Depressor
mean,standardized,sample_weighted,Anger,AU17,0.8447646498687568,AU17 Chin Raiser
mean,standardized,sample_weighted,Disgust,AU17,0.5080868500599914,AU17 Chin Raiser
mean,standardized,sample_weighted,Fear,AU17,-0.5420622838958656,AU17 Chin Raiser
mean,standardized,sample_weighted,Happiness,AU17,-0.32210219762045983,AU17 Chin Raiser
mean,standardized,sample_weighted,Neutral,AU17,-0.6593702293150897,AU17 Chin Raiser
mean,standardized,sample_weighted,Sadness,AU17,1.2734252550900378,AU17 Chin Raiser
mean,standardized,sample_weighted,Surprise,AU17,-0.5205086195766156,AU17 Chin Raiser
mean,standardized,sample_weighted,Anger,AU18,0.5746825683476752,AU18 Lip Puckerer
mean,standardized,sample_weighted,Disgust,AU18,0.13355314421069842,AU18 Lip Puckerer
mean,standardized,sample_weighted,Fear,AU18,-0.3603958166539497,AU18 Lip Puckerer
mean,standardized,sample_weighted,Happiness,AU18,-0.3865491419717084,AU18 Lip Puckerer
mean,standardized,sample_weighted,Neutral,AU18,-0.4165075968669185,AU18 Lip Puckerer
