pair,basis,feature,kind,a_mean,b_mean,a_sd,b_sd,raw_delta_b_minus_a,sd_scaled_delta,abs_sd_delta
Anger__Disgust,correct,AU12,AU-related group,0.050751473072543206,0.06352032557505721,0.07256721793848839,0.08202053800249429,0.012768852502514007,0.05593713967396269,0.05593713967396269
Anger__Disgust,correct,AU14,AU-related group,0.027882567497976123,0.08212531411808964,0.04776775650631426,0.06256511839887904,0.05424274662011352,0.4756355853467637,0.4756355853467637
Anger__Disgust,correct,AU15,AU-related group,0.04103557866072262,0.1291997731762633,0.046707228800505284,0.1196242189005933,0.08816419451554068,0.5375347508652113,0.5375347508652113
Anger__Disgust,correct,AU16,AU-related group,0.0059957138050120195,0.1049452198387884,0.016947278733563702,0.13383340168057808,0.09894950603377639,0.8374064504849617,0.8374064504849617
Anger__Disgust,correct,AU17,AU-related group,0.34207630464693867,0.1836085234683123,0.21025520772640094,0.2003232190313764,-0.15846778117862637,-0.8151133537803896,0.8151133537803896
Anger__Disgust,correct,AU18,AU-related group,0.14948077717582842,0.0615747831087555,0.10218198615267736,0.12568139296848946,-0.08790599406707292,-0.8174378671289414,0.8174378671289414
Anger__Disgust,correct,AU20,AU-related group,0.011317779492561792,0.12886225844229024,0.011409272945350091,0.17938437314586606,0.11754447894972844,1.062363947566675,1.062363947566675
Anger__Disgust,correct,AU22,AU-related group,0.010239428192143527,0.002231457472586114,0.008699581270372523,0.007848461465178747,-0.008007970719557413,-0.19011705757918834,0.19011705757918834
Anger__Disgust,correct,AU23,AU-related group,0.12817799707681593,0.01143711089777486,0.10381703866135063,0.02737991635459392,-0.11674088617904108,-2.0232772756983786,2.0232772756983786
Anger__Disgust,correct,AU24,AU-related group,0.006083411566596276,0.03162171652234577,0.005196883977260389,0.07107378301165451,0.025538304955749495,0.5743747349237391,0.5743747349237391
Anger__Disgust,correct,AU26,AU-related group,0.01894688492262926,0.07967732745332241,0.0217885260225707,0.08285915370738832,0.06073044253069315,0.34013101725750616,0.34013101725750616
Anger__Disgust,correct,AU28,AU-related group,0.10032075428518891,0.09322332470150758,0.09236165803288668,0.05783383517189499,-0.007097429583681328,-0.08769629312111034,0.08769629312111034
Anger__Disgust,correct,AU43,AU-related group,0.04153410080128631,0.10691728256311912,0.056206335546363305,0.11808051484885498,0.0653831817618328,0.6256961020406626,0.6256961020406626
Fear__Surprise,all,BrowLowererL,FEA,0.06675630180789535,0.03898958633454363,0.09849841098540196,0.06363145032472659,-0.027766715473351723,-0.18997346587375932,0.18997346587375932
Fear__Surprise,all,BrowLowererR,FEA,0.06361726683849464,0.03682657805023787,0.09360588423911656,0.05942477066447807,-0.026790688788256772,-0.1897424824268742,0.1897424824268742
Fear__Surprise,all,CheekPuffL,FEA,0.0001668061940783621,0.0037952206196071978,0.0005402188686996755,0.007373769097666596,0.0036284144255288356,0.38192261341229267,0.38192261341229267
Fear__Surprise,all,CheekPuffR,FEA,0.00015284663082023713,0.004931330658561372,0.0005305110305176077,0.009573841683144138,0.004778484027741135,0.44898780565005236,0.44898780565005236
Fear__Surprise,all,CheekRaiserL,FEA,0.09391164360504785,0.06769845274862313,0.11518183695640362,0.08579626487382626,-0.02621319085642472,-0.12282953155653055,0.12282953155653055
Fear__Surprise,all,CheekRaiserR,FEA,0.08332194912688201,0.0552291472100015,0.10841682365952801,0.0733015101995478,-0.02809280191688051,-0.13564112543335177,0.13564112543335177
Fear__Surprise,all,CheekSuckL,FEA,2.9816738396887935e-10,0.008492885534741236,1.888186757470434e-09,0.023501012053373693,0.008492885236573853,0.9131837510271442,0.9131837510271442
Fear__Surprise,all,CheekSuckR,FEA,1.242019499051857e-09,0.007282765452076627,5.7786094685767275e-09,0.019699296083006693,0.007282764210057128,0.931951334027419,0.931951334027419
Fear__Surprise,all,ChinRaiserB,FEA,0.008004723760171032,0.018048954597240496,0.021121899944622463,0.03981625559873926,0.010044230837069464,0.04882379763046904,0.04882379763046904
Fear__Surprise,all,ChinRaiserT,FEA,0.04993407872335829,0.0365552112935018,0.06524475194884023,0.03762879649625779,-0.013378867429856486,-0.07070028280962386,0.07070028280962386
Fear__Surprise,all,DimplerL,FEA,0.09110241199669565,0.036277916297907366,0.11510451433579771,0.05827624049553128,-0.054824495698788285,-0.47938050525670456,0.47938050525670456
Fear__Surprise,all,DimplerR,FEA,0.09266286655063309,0.036635124492297305,0.11386128441588705,0.05732816659266946,-0.056027742058335786,-0.4922138858293693,0.4922138858293693
Fear__Surprise,all,EyesClosedL,FEA,0.004800727607115374,0.011219065543378396,0.013315312525899039,0.03727354061519426,0.0064183379362630225,0.05922692558274208,0.05922692558274208
Fear__Surprise,all,EyesClosedR,FEA,0.009327611738396337,0.019166569199230966,0.021561509580857577,0.04400151616329644,0.00983895746083463,0.09324027129274624,0.09324027129274624
Fear__Surprise,all,EyesLookDownL,FEA,0.005430092082023683,0.010136141596128556,0.01822493790096901,0.030009994970134287,0.004706049514104873,0.12352704776472431,0.12352704776472431
Fear__Surprise,all,EyesLookDownR,FEA,0.007603359133691111,0.01695280237257944,0.01991673315132576,0.039942631598605845,0.009349443238888328,0.20732550986838827,0.20732550986838827
Fear__Surprise,all,EyesLookLeftL,FEA,0.04182036352846166,0.060424286587954984,0.06782276451040475,0.08921088249476364,0.01860392305949332,0.22919251250044773,0.22919251250044773
Fear__Surprise,all,EyesLookLeftR,FEA,0.08152406460840547,0.1057462341632973,0.0930593355888567,0.11714865042526146,0.02422216955489183,0.22651903508224172,0.22651903508224172
Fear__Surprise,all,EyesLookRightL,FEA,0.08716889964771435,0.08675175682727077,0.08433004899313754,0.10628825547403348,-0.0004171428204435834,-0.004524393562925497,0.004524393562925497
Fear__Surprise,all,EyesLookRightR,FEA,0.04027761780735201,0.045511861966525985,0.05820821799015277,0.08046537856564201,0.005234244159173972,0.07883474125459415,0.07883474125459415
Fear__Surprise,all,EyesLookUpL,FEA,0.046388334406677764,0.045808384823002035,0.07050887338891124,0.0872418206578223,-0.000579949583675729,-0.005591120568238506,0.005591120568238506
Fear__Surprise,all,EyesLookUpR,FEA,0.04636362778370694,0.04594866591945063,0.07052723476023436,0.08772517220859485,-0.0004149618642563038,-0.003994592500420362,0.003994592500420362
Fear__Surprise,all,InnerBrowRaiserL,FEA,0.19252685401721106,0.29492175157563494,0.18529192490556368,0.2262548492107312,0.10239489755842388,0.666797145502773,0.666797145502773
Fear__Surprise,all,InnerBrowRaiserR,FEA,0.20316566116276855,0.2997110244490461,0.1938839134207584,0.2303646402709435,0.09654536328627758,0.6142972954722398,0.6142972954722398
Fear__Surprise,all,JawDrop,FEA,0.20471469390560035,0.3922261973857522,0.21238064016300812,0.20725410333386918,0.18751150348015186,1.0501895880958685,1.0501895880958685
Fear__Surprise,all,JawSidewaysLeft,FEA,0.0021341643582673225,0.0201077167114279,0.0073655207986749105,0.041628154398910246,0.017973552353160577,0.8435686418634699,0.8435686418634699
Fear__Surprise,all,JawSidewaysRight,FEA,0.005021357985150021,0.03090975678743257,0.005800098904028013,0.060110412371286316,0.02588839880228255,0.9530886480637982,0.9530886480637982
Fear__Surprise,all,JawThrust,FEA,0.029766742873695476,0.09096844586200346,0.044499050224668234,0.0772059010067249,0.06120170298830799,0.9011216245205311,0.9011216245205311
Fear__Surprise,all,LidTightenerL,FEA,0.09506143356547765,0.08299550335361666,0.12812105802914991,0.1204435060215188,-0.01206593021186099,-0.06704006878959216,0.06704006878959216
Fear__Surprise,all,LidTightenerR,FEA,0.1300746010557494,0.11127848152097766,0.16702416391464087,0.16171789098811773,-0.018796119534771727,-0.09996617974366194,0.09996617974366194
Fear__Surprise,all,LipCornerDepressorL,FEA,0.03281908991693611,0.020871230003569167,0.04486052176734788,0.03939074553601269,-0.011947859913366946,-0.07172316079142625,0.07172316079142625
Fear__Surprise,all,LipCornerDepressorR,FEA,0.027182726721615747,0.017676399559179715,0.044423925303963156,0.03888055780090566,-0.009506327162436032,-0.05882968783707107,0.05882968783707107
Fear__Surprise,all,LipCornerPullerL,FEA,0.05012560611577572,0.020620762449804594,0.08104089086360218,0.047066884543803346,-0.029504843665971125,-0.13071178186658824,0.13071178186658824
Fear__Surprise,all,LipCornerPullerR,FEA,0.05079379094671078,0.020661842976082753,0.08378942669609073,0.04921677508289848,-0.030131947970628025,-0.13050939796732147,0.13050939796732147
Fear__Surprise,all,LipFunnelerLB,FEA,2.832846168916966e-06,0.010287479699315405,2.071213159283122e-05,0.023821302781042983,0.010284646853146487,0.20517524872591822,0.20517524872591822
Fear__Surprise,all,LipFunnelerLT,FEA,0.00041981976900909787,0.04151457433209566,0.0012286527476927233,0.07030659163963367,0.04109475456308656,1.0158718177694626,1.0158718177694626
Fear__Surprise,all,LipFunnelerRB,FEA,5.9505893416903475e-06,0.009309002939056059,3.0567714865732115e-05,0.02173494445617279,0.009303052349714368,0.18729905246587197,0.18729905246587197
Fear__Surprise,all,LipFunnelerRT,FEA,0.0006229301079729737,0.04168831403522205,0.0018295428963873205,0.06992275348885788,0.04106538392724908,1.0129559202730438,1.0129559202730438
Fear__Surprise,all,LipPressorL,FEA,9.522745256642185e-05,0.003011499177755403,0.00032426665629180235,0.01458603057047844,0.002916271725188981,0.06582025242997856,0.06582025242997856
Fear__Surprise,all,LipPressorR,FEA,5.488069975873377e-05,0.003096950930309625,0.00028512766310862577,0.01460925226194773,0.0030420702305508913,0.06815573840539867,0.06815573840539867
Fear__Surprise,all,LipPuckerL,FEA,0.003269350054805418,0.10800241900322069,0.005117392336127254,0.15857103781756987,0.10473306894841528,0.9705057666857587,0.9705057666857587
Fear__Surprise,all,LipPuckerR,FEA,0.0026853359461595843,0.10982939536024235,0.005298694279690679,0.16239408773693675,0.10714405941408277,0.9993472021072464,0.9993472021072464
Fear__Surprise,all,LipStretcherL,FEA,0.07107840856589692,0.008091832926185736,0.13019929848832748,0.025052037076955146,-0.06298657563971119,-0.5841277109753665,0.5841277109753665
Fear__Surprise,all,LipStretcherR,FEA,0.0774836073577629,0.011109937263780297,0.14067225614557494,0.026125622401862742,-0.0663736700939826,-0.5845548462723781,0.5845548462723781
Fear__Surprise,all,LipSuckLB,FEA,0.05930284109455375,0.0360927802672176,0.049856320813104274,0.04530972868267765,-0.02321006082733615,-0.1979505417749504,0.1979505417749504
Fear__Surprise,all,LipSuckLT,FEA,0.027449423761796845,0.01722281068964239,0.042891433129059534,0.03066709044674461,-0.010226613072154455,-0.1412655491429412,0.1412655491429412
Fear__Surprise,all,LipSuckRB,FEA,0.04590828259281145,0.027689065130617228,0.04084481196580578,0.03652975535203926,-0.01821921746219422,-0.17487082209187774,0.17487082209187774
Fear__Surprise,all,LipSuckRT,FEA,0.022890749095721082,0.0138537964431333,0.03833466019257421,0.0263718513617509,-0.009036952652587782,-0.1340157568017166,0.1340157568017166
Fear__Surprise,all,LipTightenerL,FEA,0.001482832862651591,0.0360342355347887,0.005987163975951683,0.059137506354897396,0.034551402672137105,0.5862675609996759,0.5862675609996759
Fear__Surprise,all,LipTightenerR,FEA,0.0017648221696622943,0.027696226472003198,0.006542405968178349,0.04746167546198633,0.025931404302340904,0.4577343486071801,0.4577343486071801
Fear__Surprise,all,LipsToward,FEA,0.03406544003709882,0.08021129036992138,0.02570874610323866,0.07759144339431134,0.046145850332822556,1.0930510038532855,1.0930510038532855
Fear__Surprise,all,LowerLipDepressorL,FEA,0.05232198051772032,0.01722002714738363,0.09420709794124013,0.034911021934703225,-0.0351019533703367,-0.2933065827087512,0.2933065827087512
Fear__Surprise,all,LowerLipDepressorR,FEA,0.051843893470766074,0.017686326476716346,0.09590191692026927,0.03306704333384443,-0.03415756699404973,-0.2926913139860442,0.2926913139860442
Fear__Surprise,all,MouthLeft,FEA,0.004999696337063135,0.0017293291929083637,0.024215801707922976,0.0026914194006700085,-0.003270367144154771,-0.27405140158454727,0.27405140158454727
Fear__Surprise,all,MouthRight,FEA,0.0006011796825310361,0.004140439571274562,0.0017853332983872952,0.012017891817208746,0.0035392598887435253,0.4868287145405514,0.4868287145405514
Fear__Surprise,all,NoseWrinklerL,FEA,0.01409529606911539,0.004867840693956627,0.037200955753535006,0.014814169377397352,-0.009227455375158764,-0.05345405509419237,0.05345405509419237
Fear__Surprise,all,NoseWrinklerR,FEA,0.012665004856558337,0.0045334317559801865,0.03779876690102974,0.012671302341443067,-0.00813157310057815,-0.04640842313577375,0.04640842313577375
Fear__Surprise,all,OuterBrowRaiserL,FEA,0.19099858513603002,0.30072840101564774,0.1873422670677009,0.23118599036636692,0.10972981587961772,0.699744101704985,0.699744101704985
Fear__Surprise,all,OuterBrowRaiserR,FEA,0.20069617813279594,0.3108072311710618,0.19116925443192462,0.2342428050987177,0.11011105303826585,0.6872681812602984,0.6872681812602984
Fear__Surprise,all,UpperLidRaiserL,FEA,0.2216262090418408,0.25970046658122914,0.23071451205521956,0.2613396280549425,0.03807425753938834,0.21274687467301187,0.21274687467301187
Fear__Surprise,all,UpperLidRaiserR,FEA,0.2799247355985454,0.3402047468442469,0.2741786250689359,0.26400484766141313,0.06028001124570148,0.2801516055451114,0.2801516055451114
Fear__Surprise,all,UpperLipRaiserL,FEA,0.12005821189822165,0.041035801849937346,0.1629029089786266,0.0711537690272655,-0.07902241004828431,-0.43089221575751846,0.43089221575751846
Fear__Surprise,all,UpperLipRaiserR,FEA,0.13358314127658028,0.041681376943394695,0.18587250776839376,0.07122488519354604,-0.09190176433318559,-0.4789959953305794,0.4789959953305794
Fear__Surprise,all,AU1,AU-related group,0.19784625758998978,0.2973163880123405,0.18931544373169668,0.22795314896195276,0.09947013042235073,0.6416616520188392,0.6416616520188392
Fear__Surprise,all,AU2,AU-related group,0.19584738163441298,0.3057678160933548,0.18871033534301027,0.2323775863850213,0.10992043445894181,0.6955020888819827,0.6955020888819827
Fear__Surprise,all,AU4,AU-related group,0.06518678432319498,0.03790808219239076,0.09423009244708098,0.06090788396537237,-0.027278702130804224,-0.19106328300021388,0.19106328300021388
Fear__Surprise,all,AU5,AU-related group,0.25077547232019315,0.299952606712738,0.24166355826284577,0.2446803613714901,0.04917713439254484,0.2624293868240641,0.2624293868240641
Fear__Surprise,all,AU6,AU-related group,0.08861679636596492,0.061463799979312304,0.11140688467749131,0.07923622935738088,-0.02715299638665262,-0.12935093398003097,0.12935093398003097
Fear__Surprise,all,AU7,AU-related group,0.11256801731061351,0.09713699243729718,0.1422968127064943,0.12935366811014404,-0.015431024873316337,-0.08784511521863676,0.08784511521863676
Fear__Surprise,all,AU8,AU-related group,0.03406544003709882,0.08021129036992138,0.02570874610323866,0.07759144339431134,0.046145850332822556,1.0930510038532855,1.0930510038532855
Fear__Surprise,all,AU9,AU-related group,0.013380150462836863,0.004700636224968408,0.03741804316366407,0.01363912755374965,-0.008679514237868455,-0.04992575525873596,0.04992575525873596
Fear__Surprise,all,AU10,AU-related group,0.12682067658740093,0.041358589396666014,0.17414157110112305,0.07088902724942875,-0.08546208719073492,-0.45614749322228587,0.45614749322228587
Fear__Surprise,all,AU12,AU-related group,0.05045969853124325,0.02064130271294367,0.0823705207666641,0.048113188359314,-0.02981839581829958,-0.13062691196513795,0.13062691196513795
Fear__Surprise,all,AU14,AU-related group,0.09188263927366437,0.03645652039510233,0.11445093054184191,0.05779206944390753,-0.05542611887856204,-0.4860121608688737,0.4860121608688737
Fear__Surprise,all,AU15,AU-related group,0.030000908319275932,0.01927381478137444,0.044466290876098734,0.03900140496410205,-0.01072709353790149,-0.06540280421194447,0.06540280421194447
Fear__Surprise,all,AU16,AU-related group,0.05208293699424319,0.017453176812049984,0.09502328455086265,0.03392644668595633,-0.03462976018219321,-0.2930705338277991,0.2930705338277991
Fear__Surprise,all,AU17,AU-related group,0.028969401241764652,0.02730208294537115,0.03534428470660092,0.037468406644989495,-0.001667318296393501,-0.008576212768832641,0.008576212768832641
Fear__Surprise,all,AU18,AU-related group,0.002977343000482502,0.10891590718173155,0.005142154936720697,0.1604712976384453,0.10593856418124906,0.9851227424258195,0.9851227424258195
Fear__Surprise,all,AU20,AU-related group,0.0742810079618299,0.009600885094983016,0.13540525493260436,0.02553016067025844,-0.06468012286684689,-0.584577270424659,0.584577270424659
Fear__Surprise,all,AU22,AU-related group,0.0002628833281231697,0.025699842751422293,0.0007540366996965844,0.04383636100596249,0.025436959423299123,0.6038982969191119,0.6038982969191119
